X,Y,businessunit_number,businessunit_name,postal_code
-80.279345,39.275355,8189,"CLARKSBURG, WV",26301
-81.9370509999999,26.6208810000001,819,CAPE CORAL FL/FT MYERS,33990
-95.038684,29.4042620000001,8190,"LA MARQUE, TX",77568
-75.862695,41.2336480000001,8191,"WILKES-BARRE,PA",18702
-85.4263989999999,31.2449540000001,8192,"DOTHAN, AL",36303
-77.765504,39.6318880000001,8193,"HAGERSTOWN, MD",21740
-83.4867139999999,33.9380560000001,8194,"ATHENS, GA",30606
-87.632825,34.840991,8196,"FLORENCE, AL",35630
-88.264131,40.138875,8197,"CHAMPAIGN, IL",61822
-89.8960279999999,37.705725,82,PERRYVILLE MO,63775
-92.7396869999999,38.9515690000001,820,BOONVILLE MO,65233
-82.528363,27.446065,8201,"BRADENTON, FL",34203
-81.0809879999999,31.986225,8202,"SAVANNAH, GA",31406
-84.521892,33.948831,8203,MARIETTA GA,30060
-90.335424,38.497325,8205,"SAINT LOUIS, MO",63129
-94.579866,39.186694,8207,"KANSAS CITY, MO",64118
-94.727316,38.9592410000001,8208,"LENEXA, KS",66215
-94.183294,36.1080860000001,8209,"FAYETTEVILLE, AR",72704
-103.200408,34.437731,821,CLOVIS NM,88101
-97.3159209999999,32.554857,8210,"FORT WORTH, TX",76028
-84.755986,33.7309260000001,8211,"DOUGLASVILLE,GA",30134
-84.948412,32.540875,8213,"COLUMBUS, GA",31909
-89.708117,39.772705,8215,"SPRINGFIELD, IL",62704
-78.955156,35.0860860000001,8218,"FAYETTEVILLE,NC",28303
-80.710742,35.1356860000001,8219,"MATTHEWS, NC",28105
-101.793394,35.1897730000001,822,AMARILLO TX,79103
-79.965747,37.3200210000001,8220,"ROANOKE, VA",24012
-90.056305,29.8937530000001,8221,"HARVEY, LA",70058
-82.400833,36.3552490000001,8222,"JOHNSON CITY, TN",37604
-78.645928,35.7504950000001,8223,"RALEIGH, NC",27603
-98.5427089999999,33.877707,8224,"WICHITA FALLS, TX",76308
-83.711737,32.815228,8225,"MACON, GA",31204
-99.7452719999999,32.381292,8226,"ABILENE, TX",79606
-98.589187,29.4899060000001,8227,"SAN ANTONIO (NW), TX",78229
-80.3126609999999,36.0666420000001,8228,"WINSTON-SALEM, NC",27103
-97.071964,36.7411720000001,823,PONCA CITY OK,74601
-89.101107,30.439079,8236,"GULFPORT, MS",39503
-92.050573,32.492872,8237,"MONROE, LA",71202
-90.524148,41.5594540000001,8238,"DAVENPORT, IA",52807
-98.4241019999999,34.6172690000001,8239,"LAWTON, OK",73505
-106.549868,35.1446980000001,824,ALBUQUERQUE (N),87111
-97.415282,35.4364850000001,8241,"MIDWEST CITY, OK",73110
-96.675493,32.867889,8242,"DALLAS (E), TX",75238
-94.491323,38.8091610000001,8243,RAYMORE MO,64083
-95.220458,29.6159640000001,8244,"HOUSTON (S), TX",77089
-95.4221469999999,29.999757,8245,"HOUSTON (N), TX",77073
-95.579377,29.6447870000001,8246,"STAFFORD, TX",77477
-86.8195709999999,33.4476720000001,8247,"HOMEWOOD, AL",35209
-96.861168,32.8624780000001,8248,"DALLAS (W), TX",75220
-84.647999,37.5490520000001,825,STANFORD KY,40484
-98.2076979999999,26.188391,8250,"MCALLEN, TX",78503
-90.525928,38.781145,8251,"SAINT CHARLES, MO",63303
-80.0192509999999,32.879558,8252,"N CHARLESTON,SC",29418
-81.649669,30.428616,8253,"JACKSONVILLE(N), FL",32218
-97.415422,37.675596,8254,"WICHITA, KS",67209
-84.060373,35.927171,8256,"KNOXVILLE, TN",37923
-86.597656,36.3294040000001,8257,"SAM'S HENDERSONVILLE, TN",37075
-97.794596,30.1561810000001,8259,"AUSTIN, TX",78748
-108.151504,36.7679870000001,826,FARMINGTON NM,87402
-90.263787,30.0096320000001,8261,"KENNER, LA",70065
-98.358124,29.5527240000001,8262,"SAN ANTONIO (N), TX",78233
-95.906553,36.099704,8263,"TULSA, OK",74145
-98.548524,29.3557890000001,8264,"SAN ANTONIO (S), TX",78224
-93.251593,30.198812,8265,"LAKE CHARLES,LA",70601
-92.207035,34.8056550000001,8266,"SHERWOOD, AR",72117
-97.384491,27.712296,8267,"CORPUS CHRISTI, TX",78411
-97.248371,32.842698,8268,"N. RICHLAND HILLS, TX",76180
-97.040109,32.6732940000001,8269,"GRAND PRAIRIE, TX",75052
-95.854543,32.543343,827,CANTON TX,75103
-101.949043,33.5515140000001,8270,"LUBBOCK, TX",79407
-90.140431,32.4593410000001,8271,"JACKSON, MS",39110
-104.782542,38.7706820000001,8272,"COLORADO SPRINGS, CO",80906
-93.719345,32.437912,8273,"SHREVEPORT, LA",71105
-95.595271,29.9013590000001,8274,"HOUSTON (NW),TX",77065
-94.134444,30.059495,8275,"BEAUMONT, TX",77701
-85.699665,38.155063,8276,"LOUISVILLE, KY",40219
-97.431358,32.7550440000001,8277,"WESTWORTH VILLAGE, TX",76114
-82.2891079999999,34.825698,8278,"GREENVILLE, SC",29607
-101.815454,35.1901270000001,8279,"AMARILLO, TX",79103
-86.367743,39.711558,828,INDIANAPOLIS (PLAINFIELD),46168
-106.316012,31.745149,8280,"EL PASO, TX",79936
-95.1826569999999,29.7682730000001,8281,"HOUSTON (E), TX",77015
-96.866655,32.645452,8282,"DALLAS (S), TX",75237
-80.950864,34.018353,8283,"COLUMBIA, SC",29206
-95.343756,32.326603,8284,"TYLER, TX",75701
-89.950387,38.594433,8285,"O'FALLON, IL",62269
-97.107423,31.5843530000001,8286,"WACO, TX",76705
-84.349206,33.5556250000001,8287,"MORROW, GA",30260
-102.156208,31.9942310000001,8288,"MIDLAND, TX",79706
-97.613614,35.4578540000001,8289,"OK CITY (W), OK",73128
-105.999816,35.652385,829,"SANTA FE,NM",87507
-81.407369,28.4223920000001,8290,"ORLANDO (S), FL",32837
-83.766499,42.9997230000001,8291,"FLINT, MI",48532
-89.894189,35.1846140000001,8292,"MEMPHIS (E), TN",38128
-94.367019,39.0444220000001,8293,"INDEPENDENCE, MO",64055
-86.689764,36.087048,8294,"NASHVILLE(S),TN",37211
-94.086317,33.4589020000001,8295,"TEXARKANA, TX",75503
-93.219332,37.1780370000001,8296,"SPRINGFIELD, MO",65809
-88.9761549999999,42.2671550000001,8297,"ROCKFORD, IL",61108
-88.127917,41.516131,8298,"JOLIET, IL",60436
-96.770484,33.0017130000001,8299,PLANO TX,75075
-93.212118,33.2766540000001,83,MAGNOLIA AR,71753
-89.6870509999999,41.763361,830,ROCK FALLS IL,61071
-106.587821,35.0761680000001,831,ALBUQUERQUE,87108
-88.1903849999999,38.0737280000001,833,CARMI ILL,62821
-72.8972019999999,40.845808,8331,YAPHANK NY,11980
-94.017182,40.2621750000001,834,BETHANY MO,64424
-106.529571,35.0795210000001,835,ALBUQUERQUE - JUAN TOBO,87123
-81.6188319999999,30.7783410000001,836,ST MARYS GA,31558
-91.532755,36.524866,837,THAYER MO,65791
-96.120347,36.1349240000001,838,SAND SPRINGS OK,74063
-91.090874,30.462526,839,BATON ROUGE LA,70815
-83.642891,32.6254020000001,840,WARNER ROBINS GREEN GA,31093
-91.126052,41.7834480000001,841,TIPTON IA,52772
-104.609643,38.3139180000001,842,"PUEBLO (N), CO",81008
-84.198612,31.235761,843,CAMILLA GA,31730
-88.4174169999999,41.3845840000001,844,MORRIS IL,60450
-93.1061549999999,37.6391160000001,845,BUFFALO MO EF,65622
-96.906301,29.900833,846,LAGRANGE TX,78945
-90.120021,42.973738,847,DODGEVILLE WI,53533
-89.996138,34.959707,848,SOUTHAVEN MS,38671
-95.4304509999999,30.0647650000001,849,HOUST/HUMBLE/ALBIDE,77373
-92.580185,34.5775120000001,85,BENTON AR,72015
-106.608188,35.1120730000001,850,"ALBUQUERQUE (C), NM",87110
-105.614274,33.3242950000001,851,"RUIDOSO DOWNS, NM",88346
-88.844349,41.3781970000001,852,OTTAWA IL,61350
-88.2225749999999,30.6781990000001,853,MOBILE AL,36695
-86.4785449999999,40.2814290000001,854,FRANKFORT IN,46041
-84.5413339999999,33.5732160000001,855,UNION CITY GA,30291
-85.163517,33.7078720000001,856,BREMEN GA,30110
-81.281821,28.7595420000001,857,SANFORD FL,32773
-84.203548,30.887071,858,CAIRO GA,39828
-81.553018,27.8919940000001,859,LAKE WALES FL,33898
-93.3139429999999,37.248879,86,SPRINGFIELD MO,65803
-81.3017369999999,29.0618490000001,860,DELAND FL,32720
-101.903578,33.527863,861,LUBBOCK TX,79423
-81.601727,31.8260710000001,862,HINESVILLE GA,31313
-85.364434,33.1646670000001,863,ROANOKE AL,36274
-82.362132,32.2021740000001,864,VIDALIA GA,30474
-98.127895,29.683752,865,NEW BRAUNFELS TX,78130
-88.162776,30.593985,866,"MOBILE (S), AL",36619
-103.678912,41.8796970000001,867,SCOTTSBLUFF NE,69361
-104.223062,32.394099,868,CARLSBAD NM,88220
-105.904093,37.482248,869,ALAMOSA CO,81101
-93.251136,32.628072,87,MINDEN LA,71055
-86.9346659999999,38.4272940000001,870,JASPER IN,47546
-91.706291,37.002571,871,MOUNTAIN VIEW MO,65548
-95.283122,29.573404,872,PEARLAND TX,77581
-105.586275,36.3874470000001,873,TAOS NM,87571
-91.3718049999999,31.553573,874,NATCHEZ MS,39120
-90.134265,32.401684,875,RIDGELAND MS /JACKSON,39157
-93.5086919999999,31.5788660000001,876,MANY LA,71449
-80.5640759999999,35.0138880000001,877,MONROE NC,28110
-84.129081,34.1838530000001,878,"CUMMING, GA",30041
-86.038833,36.519056,879,LAFAYETTE TN,37083
-92.259461,37.150021,88,MOUNTAIN GROVE MO,65711
-97.006312,32.834822,880,IRVING TX,75062
-81.224689,33.998122,881,"LEXINGTON, SC",29072
-91.1080679999999,43.017841,882,PRARIE DU CHIEN WI,53821
-85.743071,39.527051,884,SHELBYVILLE IN,46176
-97.098842,40.8766420000001,885,SEWARD NE,68434
-111.846529,40.6910310000001,8855,SALT LAKE CITY HIGHLAND UT,84106
-94.1536159999999,42.506219,886,FT DODGE IA,50501
-111.849349,40.6498270000001,8862,SALT LAKE CITY VAN WINKLE UT,84117
-89.232466,31.353172,887,PETAL MS,39465
-94.356411,38.254558,888,BUTLER MO,64730
-83.944848,30.859967,889,THOMASVILLE GA,31757
-96.910225,32.982646,8899,HW NONSTORE OPS PHARMACY,75006
-92.722944,38.025738,89,CAMDENTON MO,65020
-81.2178929999999,28.565997,890,ORLANDO (UNION PARK) FL,32817
-89.644796,41.8155640000001,891,STERLING IL,61081
-93.585155,41.705163,892,ANKENY IA,50021
-97.597457,34.8349910000001,893,LINDSAY OK,73052
-96.770249,32.963381,8930,DALLAS TX,75248
-95.882942,36.0665730000001,894,"TULSA,OK",74133
-91.401917,38.073291,895,"CUBA, MO",65453
-116.266556,33.7286590000001,8958,INDIO JEFFERSON & FRED WARING CA,92201
-97.036333,32.6734740000001,896,GRAND PRARIE TX,75052
-102.907161,30.896466,897,FT STOCKTON TX,79735
-103.488423,31.408738,898,PECOS TX,79772
-83.3196369999999,30.8260530000001,899,VALDOSTA GA,31601
-89.5861169999999,36.8573440000001,9,SIKESTON MO,63801
-94.7656049999999,36.5764740000001,90,GROVE OK,74344
-100.234329,34.435074,900,CHILDRESS TX,79201
-97.945034,29.5654940000001,901,SEGUIN TX,78155
-86.8234869999999,39.643537,902,GREENCASTLE IN,46135
-90.268276,32.287944,903,"JACKSON, MS",39204
-87.686413,30.382509,904,FOLEY AL,36535
-105.048542,40.158189,905,LONGMONT CO,80504
-108.769019,35.5285930000001,906,GALLUP NM,87301
-83.943295,33.042272,907,FORSYTH GA,31029
-81.424513,28.447665,908,ORLANDO (SW) FL,32819
-89.983869,29.9589980000001,909,CHALMETTE LA,70043
-90.793582,35.028039,91,FORREST CITY AR,72335
-88.4120569999999,42.591124,910,LAKE GENEVA WI,53147
-90.0932759999999,29.878593,911,HARVEY (NO-S) LA,70072
-89.961898,30.043282,912,New Orleans (East) LA,70128
-91.754025,43.291658,913,DECORAH IA,52101
-93.889829,36.6770940000001,914,CASSVILLE MO,65625
-95.5730369999999,29.644097,915,STAFFORD/MISSOURI CITY TX,77477
-89.379432,31.318523,916,HATTIESBURG MS,39402
-99.3308519999999,31.109771,917,BRADY TX,76825
-94.353214,32.5581940000001,918,MARSHALL TX,75670
-86.6414819999999,30.4408770000001,919,FT WALTON BEACH FL,32547
-93.7149929999999,36.9464620000001,92,AURORA MO,65605
-83.6962369999999,32.5800560000001,920,WARNER ROBINS RUSSELL GA,31088
-106.022692,38.5245580000001,921,SALIDA CO,81201
-86.131187,38.2352740000001,922,CORYDON IN,47112
-85.998957,40.033759,923,NOBLESVILLE IN,46060
-103.236353,40.6270490000001,924,STERLING CO,80751
-82.301361,27.9841480000001,925,SEFFNER FL /MANGO,33584
-101.753165,34.1960720000001,927,PLAINVIEW TX,79072
-81.5192939999999,30.098172,928,JACKSONVILLE RACETRACK FL,32259
-80.2872869999999,27.265538,929,PORT ST LUCIE FL,34952
-89.665263,35.5459220000001,93,COVINGTON TN,38019
-86.232163,32.325764,930,MONTGOMERY (S) AL,36116
-80.442965,27.636603,931,"VERO BEACH, FL",32966
-84.296711,33.2723960000001,932,GRIFFIN GA,30223
-89.051771,41.9371850000001,933,ROCHELLE IL,61068
-87.9045819999999,30.6250920000001,934,DAPHNE/LAKE FORREST AL,36526
-90.954357,30.472563,935,DENHAM SPRINGS LA,70726
-88.561572,39.1404630000001,936,EFFINGHAM IL,62401
-84.557021,34.0193320000001,937,KENNESAW GA,30066
-86.184915,32.385046,938,MONTGOMERY (E) AL,36117
-97.1654119999999,31.5214310000001,939,WACO TX,76710
-89.897691,35.357602,94,MILLINGTON TN,38053
-97.433842,32.7548380000001,940,"WESTWORTH VILLAGE, TX",76114
-82.2482469999999,27.8964110000001,941,BRANDON FL,33596
-81.532407,28.549566,942,OCOEE FL,34761
-81.3233959999999,28.635337,943,CASSELBERRY/WINTERSPRINGS,32707
-86.5645279999999,30.7278180000001,944,CRESTVIEW FL,32536
-101.938112,33.5892420000001,945,LUBBOCK TX (W),79416
-96.612274,33.673799,947,SHERMAN TX,75092
-81.286771,35.703311,948,HICKORY NC,28602
-90.513279,37.8839740000001,95,DESLOGE MO,63601
-89.782696,35.2071270000001,950,"BARTLETT, TN",38133
-96.060349,30.092271,951,HEMPSTEAD TX,77445
-83.757943,31.1702090000001,952,MOULTRIE GA,31788
-105.046809,40.404459,953,LOVELAND CO,80537
-90.409318,31.8714160000001,954,HAZELHURST MS,39083
-81.469306,28.6496080000001,955,APOPKA FL,32703
-80.581803,28.1367980000001,956,MELBOURNE FL,32937
-90.155204,41.4328560000001,957,GENESEO IL,61254
-90.4380609999999,42.7360830000001,958,PLATTEVILLE WI,53818
-82.139266,28.6658210000001,959,BUSHNELL FL,33513
-94.3693949999999,38.6661280000001,96,HARRISONVILLE MO,64701
-82.455718,29.0633090000001,960,DUNNELLON FL,34432
-90.498285,30.074716,961,LAPLACE LA,70068
-104.523275,37.1387280000001,962,TRINIDAD CO,81082
-97.794862,32.7314930000001,963,WEATHERFORD TX,76086
-106.311596,31.6828980000001,964,EL PASO (S) TX,79907
-90.5085769999999,44.0210240000001,965,TOMAH WI,54660
-108.561994,37.346568,966,CORTEZ CO,81321
-82.631218,28.458397,967,SPRINGHILL / BROOKSVILLE,34606
-81.722251,28.006651,968,WINTER HAVEN FL,33880
-89.088697,30.4232240000001,969,GULFPORT MS,39503
-89.543167,35.7608050000001,97,RIPLEY TN,38063
-89.662407,30.5140190000001,970,PICAYUNE MS,39466
-90.8861679999999,43.5703150000001,971,VIROQUA WI,54665
-97.426069,32.812352,972,LAKE WORTH TX,76135
-80.377918,27.4214250000001,973,FORT PIERCE FL,34947
-80.647798,28.037851,974,"WEST MELBOURNE, FL",32904
-96.413312,34.000371,975,DURANT OK,74701
-91.7293109999999,32.180906,976,WINNSBORO LA,71295
-81.456201,30.647388,977,FERNANDINA BEACH FL,32034
-97.042682,37.0898520000001,978,ARKANSAS CITY KS,67005
-90.832837,43.9413020000001,979,SPARTA WI,54656
-91.870221,32.7757990000001,98,BASTROP LA,71220
-104.719127,40.386196,980,GREELEY CO,80631
-88.6831329999999,32.3546040000001,981,MERIDIAN MS,39301
-93.2497769999999,44.097947,982,OWATONNA MN,55060
-104.860833,39.406281,984,CASTLE ROCK CO,80104
-91.993235,41.0076530000001,985,FAIRFIELD IA,52556
-106.096315,39.5869240000001,986,FRISCO CO,80443
-81.868597,26.5252990000001,987,FORT MYERS (S) FL,33912
-82.467111,28.180038,988,LAND O' LAKES FL,33549
-90.229272,30.003566,989,METAIRIE LA,70003
-90.1290759999999,30.0018710000001,9894,METAIRIE VETERANS LA,70005
-90.970094,38.434419,99,UNION MO,63084
-87.1168749999999,30.600802,990,"PACE,FL",32571
-88.124959,30.684424,991,MOBILE AL,36606
-95.961124,36.0477480000001,992,"TULSA (W),OK",74137
-97.628074,38.3678090000001,993,MCPHERSON KS,67460
-82.668334,28.207813,994,NEW PORT RICHNEY (ELFERS),34655
-86.066176,39.502418,995,FRANKLIN IN,46131
-86.784455,39.291348,996,SPENCER IN,47460
-96.7697219999999,33.055278,997,PLANO,75023
-94.6194179999999,39.043592,998,WESTWOOD KS,66205
-98.634628,29.3588980000001,999,SAN ANTONIO RAY ELLISON & LOOP 410 TX,78242
-94.149054,36.3313000000001,1,"ROGERS, AR",72756
-94.979814,35.888807,10,TAHLEQUAH OK,74464
-94.224844,36.3681730000001,100,"BENTONVILLE, AR",72712
-97.477003,25.9251420000001,1000,BROWNSVILLE TX,78521
-104.664898,38.232316,1001,"PUEBLO, CO",81005
-87.130708,39.035877,1002,LINTON IN,47441
-88.5634229999999,41.652922,1003,PLANO IL,60545
-82.6153189999999,27.4602190000001,1004,BRADENTON FL,34210
-92.479644,42.7016310000001,1005,WAVERLY IA,50677
-83.7618909999999,31.9647120000001,1006,CORDELE GA,31015
-90.348978,43.3126110000001,1007,RICHLAND CENTER WI,53581
-105.080953,40.456889,1008,"LOVELAND (N), CO",80538
-93.458514,37.1279860000001,1009,REPUBLIC MO,65738
-91.779138,37.9376060000001,101,ROLLA MO,65401
-79.738871,34.9131370000001,1010,ROCKINGHAM NC,28379
-81.225879,32.2748960000001,1011,RINCON GA,31326
-88.812211,43.489266,1012,BEAVER DAM WI,53916
-87.431053,39.656169,1013,CLINTON IN,47842
-94.3670049999999,39.0461310000001,1014,INDEPENDENCE MO,64055
-106.565909,31.836148,1015,"EL PASO, TX",79912
-90.818314,29.8095270000001,1016,THIBODAUX LA,70301
-80.226193,33.700301,1017,MANNING SC,29102
-83.1777069999999,32.178956,1018,EASTMAN GA,31023
-105.191452,38.4486620000001,1019,CANON CITY CO,81212
-91.549053,34.4770580000001,102,STUTTGART AR,72160
-93.325529,43.664047,1020,ALBERT LEA MN,56007
-91.142661,38.823341,1021,WARRENTON MO,63383
-95.345487,32.351191,1022,TYLER (W) TX,75704
-80.881085,36.6926310000001,1023,GALAX VA,24333
-82.330518,32.5881460000001,1024,SWAINSBORO GA,30401
-90.4733459999999,31.2634640000001,1025,MCCOMB MS,39648
-86.5150649999999,38.865394,1026,BEDFORD IN,47421
-80.622822,35.388921,1027,CONCORD NC,28027
-89.584962,40.6837570000001,1028,"EAST PEORIA, IL",61611
-82.549992,28.762864,1029,HOMOSASSA FL,34446
-96.921743,35.386756,103,SHAWNEE OK,74804
-80.784758,34.734251,1030,LANCASTER SC,29720
-85.646273,30.2262860000001,1032,PANAMA CITY FL,32444
-85.864252,38.9564270000001,1033,SEYMOUR IN,47274
-81.5299689999999,35.277359,1034,SHELBY NC,28152
-81.9849409999999,34.9332910000001,1035,SPARTANBURG SC,29301
-81.899506,35.335022,1036,"FOREST CITY, NC",28043
-80.153384,33.0349220000001,1037,SUMMERVILLE SC,29483
-93.509937,44.097477,1038,WASECA MN,56093
-80.618467,36.471908,1039,MOUNT AIRY NC,27030
-88.747912,35.8761690000001,104,MILAN TN,38358
-95.651709,29.8769830000001,1040,HOUSTON (SPENCER) TX,77095
-97.987763,26.174739,1041,WESLACO TX,78599
-97.332499,30.103391,1042,BASTROP TX,78602
-97.2487849999999,34.736656,1043,PAULS VALLEY OK,73075
-95.2601549999999,32.2980430000001,1044,TYLER TX,75707
-105.105136,40.005992,1045,LAFAYETTE CO,80026
-99.848551,28.542786,1046,CARRIZO SPRINGS TX,78834
-84.3403069999999,33.589701,1047,MORROW GA,30260
-84.171753,36.720647,1048,WILLIAMSBURG KY,40769
-88.501997,34.9101020000001,105,CORINTH MS,38834
-102.361308,33.596282,1051,LEVELLAND TX,79336
-87.808643,33.731681,1052,FAYETTE AL,35555
-85.3725019999999,38.394667,1053,LA GRANGE KY,40031
-95.129228,39.5404770000001,1054,ATCHISON KS,66002
-96.6425629999999,32.962386,1055,GARLAND TX,75040
-97.606467,35.293887,1056,NEWCASTLE OK,73065
-85.9313329999999,32.566015,1057,TALLASSEE AL EF,36078
-107.863399,38.4490680000001,1058,MONTROSE CO,81401
-89.486173,32.3386380000001,1059,FOREST MS,39074
-88.899972,36.517096,106,FULTON KY,42041
-87.358826,44.8527070000001,1316,STURGEON BAY WI,54235
-81.7051289999999,35.727153,1060,MORGANTON NC,28655
-82.586586,31.861931,1061,HAZELHURST GA,31539
-95.159213,29.551863,1062,WEBSTER TX,77546
-85.8993809999999,31.0514660000001,1063,GENEVA AL,36340
-81.5301009999999,35.928521,1064,LENOIR NC,28645
-93.614652,33.680862,1065,HOPE AR,71801
-88.518673,30.386629,1066,PASCAGOULA MS,39581
-96.938003,29.4585510000001,1067,HALLETSVILLE TX,77964
-80.481839,27.829346,1068,SEBASTIAN FL,32958
-89.141689,32.3388790000001,1069,NEWTON MS,39345
-88.8836929999999,36.3550430000001,107,MARTIN TN,38237
-84.488214,34.6564020000001,1070,ELLIJAY GA,30540
-90.070258,38.870509,1071,WOOD RIVER IL,62095
-83.542358,31.442727,1072,TIFTON GA,31793
-98.1589079999999,31.0617480000001,1073,LAMPASSAS TX,76550
-89.8378749999999,33.781555,1074,GRENADA MS,38901
-87.412945,36.580276,1075,CLARKSVILLE TN,37042
-83.610778,32.8630910000001,1076,MACON GA,31211
-84.214308,30.425481,1077,"TALLAHASSEE, FL",32311
-99.960773,31.720444,1078,BALLINGER TX,76821
-80.993665,29.015677,1079,NEW SMYRNA BEACH FL,32168
-97.422693,35.8628780000001,108,GUTHRIE OK,73044
-82.398883,36.359431,1080,JOHNSON CITY TN,37604
-82.388649,29.6275610000001,1081,GAINESVILLE FL,32608
-81.625307,30.1772930000001,1082,JACKSONVILLE FL,32223
-81.7583789999999,30.3016180000001,1083,JACKSONVILLE FL,32205
-81.3127929999999,28.5049970000001,1084,ORLANDO FL,32822
-82.718496,28.2833630000001,1085,PORT RICHEY FL,34668
-81.315638,28.2554050000001,1086,SAINT CLOUD FL,34769
-80.218621,27.1569910000001,1087,STUART FL,34997
-88.995007,30.3924470000001,1088,BILOXI MS,39531
-85.681474,35.040493,1089,KIMBALL /JASPER TN,37347
-94.231592,39.7581640000001,109,CAMERON MO,64429
-81.753021,30.250666,1090,JACKSONVILLE FL,32210
-86.444966,31.321761,1091,ANDALUSIA AL,36420
-88.178659,40.305511,1093,RANTOUL IL,61866
-94.459321,38.9837450000001,1094,RAYTOWN MO,64138
-107.319849,39.5219650000001,1095,GLENWOOD SPRINGS CO,81601
-80.587725,35.9275430000001,1096,MOCKSVILLE NC,27028
-79.424522,35.1596910000001,1097,"ABERDEEN, NC",28315
-96.627467,28.631986,1098,PORT LAVACA TX,77979
-97.332141,37.647952,1099,WICHITA KS,67211
-92.340882,36.355015,11,MOUNTAIN HOME AR,72653
-81.629452,28.4764880000001,110,WINTER GARDEN FL,34787
-87.992083,34.1195440000001,1100,HAMILTON AL,35570
-86.212189,32.5073620000001,1101,WETUMPKA AL,36092
-94.200825,36.3450720000001,11017,HW CMO REVENUE,72716
-91.131267,30.5802830000001,1102,BAKER LA,70714
-95.484255,29.9981480000001,1103,HOUSTON (CORNERSTONE) TX,77068
-82.392594,28.857739,1104,INVERNESS FL,34453
-92.2146749999999,34.786506,1105,NORTH LITTLE ROCK AR,72117
-91.462588,31.577385,1106,"VIDALIA, LA",71373
-92.677854,30.7933550000001,1107,OAKDALE LA,71463
-91.3951529999999,32.853507,1108,"OAK GROVE, LA",71263
-91.7633519999999,32.4628710000001,1109,RAYVILLE LA,71269
-95.4510509999999,37.6537260000001,111,CHANUTE KS,66720
-92.394373,32.7734970000001,1110,FARMERVILLE LA,71241
-82.9049239999999,34.349611,1111,HARTWELL GA,30643
-84.333861,32.912474,1112,THOMASTON GA,30286
-84.091667,37.114043,1113,"LONDON, KY",40741
-92.1019219999999,35.8670970000001,1114,"MOUNTAIN VIEW, AR",72560
-87.528758,35.5572970000001,1115,HOHENWALD TN,38462
-97.9703739999999,34.5274810000001,1116,DUNCAN OK,73533
-96.697875,33.0560520000001,1117,PLANO TX,75023
-96.615395,32.7318230000001,1118,BALCH SPRINGS TX,75180
-81.7626559999999,26.125188,1119,NAPLES FL,34112
-88.851522,33.4444790000001,112,STARKVILLE MS,39759
-94.545685,39.225427,1120,GLADSTONE MO,64119
-83.265237,33.116411,1121,MILLEDGEVILLE GA,31061
-83.2839969999999,34.548079,1122,EASTANOLLEE GA,30538
-82.998859,34.6898630000001,1123,SENECA SC,29678
-86.948605,34.452544,1124,HARTSELLE AL,35640
-88.949078,40.515161,1125,"NORMAL, IL",61761
-98.724352,29.7787080000001,1126,BOERNE TX,78006
-92.062482,31.095695,1128,MARKSVILLE LA,71350
-97.7893109999999,30.467136,1129,"AUSTIN (NW), TX",78717
-97.931027,35.0307710000001,113,CHICKASHA OK,73018
-81.983375,34.489579,1130,LAURENS SC,29360
-81.1759509999999,35.908958,1131,TAYLORSVILLE NC,28681
-79.7895809999999,35.6922230000001,1132,ASHEBORO NC,27203
-80.175696,35.339948,1133,ALBEMARLE NC,28001
-86.124993,30.704504,1134,DE FUNIAK SPRINGS FL,32435
-80.064219,34.3576110000001,1135,HARTSVILLE SC,29550
-91.2168369999999,30.4204740000001,1136,PORT ALLEN LA,70767
-95.177024,29.768019,1137,HOUSTON (UVALDE) TX,77015
-89.509157,43.0519870000001,1138,MADISON WI,53719
-83.481958,38.2014350000001,1139,MOREHEAD KY,40351
-88.564172,34.6774320000001,114,BOONEVILLE MS,38829
-83.957935,38.0690480000001,1140,"MT.STERLING, KY",40353
-85.766655,39.8127170000001,1141,GREENFIELD IN,46140
-85.795493,38.6878150000001,1142,SCOTTSBERG IN,47170
-82.812131,32.9519030000001,1143,SANDERSVILLE GA,31082
-81.2132109999999,34.9834980000001,1144,YORK SC,29745
-79.985537,33.210877,1146,MONCKS CORNER SC,29461
-92.604509,36.2753290000001,1147,FLIPPIN AR,72634
-98.542301,33.876182,1148,WICHITA FALLS TX,76308
-109.730246,32.832707,1149,"SAFFORD, AZ",85546
-88.661931,33.586712,115,"WEST POINT, MS",39773
-96.300062,30.597273,1150,COLLEGE STATION TX,77845
-94.829786,39.131962,1151,KANSAS CITY KS,66109
-96.180874,43.059787,1152,SIOUX CENTER IA,51250
-83.717724,32.809061,1153,MACON GA,31206
-98.852512,30.255189,1154,FREDERICKSBURG TX,78624
-79.005738,34.6639920000001,1155,LUMBERTON NC,28358
-80.8548719999999,35.589412,1156,MOORESVILLE NC,28117
-85.637458,39.0201930000001,1157,N VERNON IN,47265
-86.9242369999999,33.579051,1158,"ADAMSVILLE, AL",35214
-83.6092609999999,36.439398,1159,NEW TAZEWELL TN,37825
-93.986591,32.8578190000001,116,VIVIAN LA,71082
-84.8887569999999,39.0799050000001,1160,AURORA IN,47001
-90.528043,38.7823740000001,1161,ST CHARLES MO,63303
-87.183954,38.631918,1162,WASHINGTON IN,47501
-90.019555,29.9112900000001,1163,GRETNA LA,70114
